featureid	ERR599164	SRR3963458	SRR3963457	ERR598999	SRR3965758	ERR599124	ERR599004	SRR3968062	ERR599034	ERR599127	ERR599067	ERR599083	SRR3963982	ERR599055	SRR3968061	SRR3962773	ERR599072	SRR3963622	ERR599152	ERR599167	ERR599159	ERR599015	ERR599175	ERR599051	ERR598980	ERR599076	SRR3966130	SRR3960579	ERR599128	ERR598964	ERR599085	ERR599062	SRR3960577	ERR599109	SRR3965873	SRR3963449	SRR3967690	ERR599112	ERR598944	ERR599131	ERR599166	SRR3965874	SRR3968777	ERR599096	ERR598958	SRR3961935	SRR3961906	SRR3963804	SRR3961047	SRR3960575	SRR3965586	ERR599031	ERR599033	ERR599000	ERR599048	ERR598947	SRR3967700	ERR599008	ERR599172	ERR599021	ERR598960	ERR599047	ERR599005	ERR599154	SRR3962680	ERR598971	SRR3967319	ERR599086	ERR599071	ERR598985	SRR3960578	ERR599044	ERR599149	ERR599125	ERR599060	ERR599037	SRR3962293	SRR3965592	ERR599115	ERR599132	ERR599020
Roseovarius sp. THAF27	0.0	67.0	54.0	48.0	199.0	70.0	0.0	0.0	0.0	0.0	0.0	35.0	30.0	0.0	0.0	0.0	406.0	37.0	0.0	0.0	251.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	216.0	0.0	0.0	44.0	0.0	131.0	0.0	31.0	0.0	163.0	0.0	452.0	0.0	0.0	52.0	171.0	0.0	0.0	0.0	0.0	0.0	241.0	0.0	0.0	229.0	0.0	0.0	0.0	162.0	0.0	0.0	0.0	629.0	75.0	36.0	0.0	0.0	48.0	39.0	39.0	178.0	0.0	347.0	51.0	62.0	0.0	0.0	0.0	100.0	171.0	0.0	0.0
Dinoroseobacter shibae	0.0	145.0	214.0	217.0	569.0	0.0	0.0	258.0	0.0	0.0	0.0	204.0	141.0	0.0	0.0	494.0	643.0	141.0	0.0	0.0	220.0	0.0	0.0	0.0	288.0	0.0	521.0	108.0	0.0	629.0	0.0	0.0	750.0	0.0	282.0	132.0	182.0	972.0	583.0	87.0	475.0	207.0	0.0	273.0	284.0	103.0	94.0	0.0	98.0	239.0	1172.0	0.0	249.0	594.0	0.0	283.0	0.0	0.0	0.0	0.0	283.0	295.0	172.0	114.0	151.0	61.0	483.0	116.0	46.0	323.0	457.0	1961.0	330.0	0.0	0.0	0.0	228.0	577.0	359.0	57.0	119.0
Phaeobacter gallaeciensis	0.0	62.0	83.0	47.0	187.0	0.0	0.0	0.0	0.0	33.0	0.0	62.0	0.0	0.0	0.0	230.0	171.0	0.0	0.0	0.0	92.0	59.0	0.0	0.0	0.0	48.0	32.0	124.0	0.0	345.0	0.0	0.0	3301.0	0.0	65.0	70.0	0.0	28.0	331.0	0.0	431.0	38.0	0.0	43.0	136.0	58.0	0.0	0.0	65.0	599.0	259.0	0.0	44.0	409.0	0.0	39.0	0.0	37.0	0.0	0.0	0.0	346.0	76.0	65.0	61.0	41.0	0.0	43.0	73.0	275.0	2331.0	323.0	40.0	0.0	47.0	0.0	161.0	37.0	190.0	45.0	0.0
Celeribacter baekdonensis	0.0	38.0	59.0	0.0	291.0	0.0	0.0	95.0	0.0	0.0	0.0	53.0	49.0	0.0	0.0	43.0	335.0	52.0	0.0	0.0	251.0	0.0	0.0	0.0	115.0	0.0	148.0	0.0	0.0	524.0	0.0	0.0	4360.0	0.0	117.0	0.0	74.0	417.0	452.0	0.0	650.0	39.0	0.0	55.0	187.0	0.0	0.0	0.0	0.0	259.0	537.0	0.0	84.0	506.0	0.0	101.0	0.0	86.0	0.0	0.0	164.0	256.0	93.0	66.0	0.0	42.0	100.0	50.0	48.0	503.0	2194.0	802.0	165.0	0.0	0.0	102.0	71.0	37.0	191.0	54.0	0.0
Yoonia vestfoldensis	0.0	2936.0	1816.0	0.0	1775.0	0.0	0.0	232.0	0.0	0.0	0.0	146.0	2353.0	0.0	0.0	3363.0	1695.0	813.0	0.0	0.0	888.0	0.0	0.0	0.0	0.0	0.0	1858.0	0.0	0.0	1518.0	0.0	0.0	15533.0	0.0	1517.0	897.0	307.0	0.0	1024.0	0.0	2192.0	690.0	0.0	0.0	1083.0	837.0	309.0	231.0	213.0	1379.0	1482.0	0.0	243.0	857.0	204.0	0.0	0.0	678.0	0.0	0.0	0.0	2941.0	514.0	220.0	853.0	0.0	1398.0	0.0	146.0	369.0	10023.0	943.0	0.0	204.0	0.0	0.0	2977.0	1374.0	258.0	0.0	0.0
Providencia huaxiensis	0.0	936.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Citrobacter telavivensis	0.0	49.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	65.0	0.0	61.0	0.0	0.0	62.0	54.0	0.0	0.0	0.0	59.0	0.0	67.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	138.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	207.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	373.0	0.0	0.0	0.0	63.0	0.0	287.0	78.0	0.0	45.0	0.0	55.0	0.0	133.0	83.0	0.0
Alicycliphilus denitrificans	0.0	22.0	73.0	579.0	0.0	42.0	34.0	26.0	0.0	176.0	172.0	544.0	70.0	32.0	0.0	17.0	144.0	43.0	188.0	0.0	218.0	150.0	32.0	37.0	685.0	189.0	44.0	138.0	59.0	384.0	37.0	0.0	71.0	0.0	0.0	0.0	54.0	61.0	117.0	0.0	139.0	0.0	0.0	491.0	166.0	0.0	0.0	0.0	79.0	0.0	93.0	0.0	554.0	2182.0	104.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	183.0	354.0	59.0	853.0	30.0	91.0	200.0	300.0	44.0	815.0	157.0	0.0	23.0	0.0	0.0	0.0	1165.0	157.0	1252.0
Paenarthrobacter aurescens	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Gordonia pseudamarae	0.0	13.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0
Microbacterium sp. YJN-G	0.0	0.0	20.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	18.0	66.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	134.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	231.0	96.0	0.0	172.0	0.0	0.0	109.0	86.0	0.0	0.0	0.0	0.0	28.0	142.0	0.0	131.0	780.0	0.0	0.0	0.0	47.0	0.0	0.0	44.0	112.0	23.0	112.0	0.0	0.0	0.0	0.0	0.0	278.0	0.0	0.0	0.0	0.0	0.0	0.0	86.0	0.0	62.0	0.0	0.0
Rhizorhabdus wittichii	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	58.0	0.0	0.0	119.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	154.0	45.0	0.0	27.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	137.0	0.0	0.0	0.0	90.0	0.0	0.0	58.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	177.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	719.0	0.0	0.0
Thioclava nitratireducens	0.0	0.0	0.0	39.0	0.0	0.0	39.0	0.0	0.0	47.0	0.0	39.0	0.0	0.0	0.0	158.0	135.0	0.0	49.0	0.0	127.0	63.0	36.0	0.0	75.0	36.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	92.0	37.0	113.0	0.0	0.0	27.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	141.0	0.0	66.0	0.0	0.0	0.0	0.0	67.0	81.0	83.0	32.0	0.0	0.0	0.0	26.0	0.0	324.0	110.0	1364.0	249.0	0.0	44.0	0.0	85.0	0.0	148.0	26.0	0.0
Thioclava electrotropha	0.0	0.0	0.0	18.0	0.0	0.0	14.0	0.0	0.0	33.0	0.0	15.0	0.0	0.0	0.0	0.0	57.0	0.0	32.0	0.0	0.0	32.0	0.0	16.0	26.0	29.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	32.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	79.0	0.0	0.0
Falsirhodobacter sp. PG104	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	26.0	0.0	0.0	0.0	0.0	210.0	0.0	14.0	0.0	46.0	0.0	0.0	0.0	41.0	17.0	0.0	0.0	0.0	58.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	85.0	30.0	0.0	70.0	0.0	0.0	25.0	28.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	27.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	36.0	0.0	0.0	0.0	12.0	0.0	14.0	12.0	28.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0
Thalassospira marina	0.0	0.0	0.0	220.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	231.0	66.0	0.0	0.0	0.0	168.0	0.0	0.0	0.0	218.0	0.0	0.0	0.0	616.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	21.0	14.0	0.0	0.0	237.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	235.0	654.0	73.0	59.0	0.0	0.0	38.0	0.0	12.0	0.0	196.0	94.0	0.0	0.0	0.0	0.0	0.0	154.0	12.0	76.0	13.0	0.0	0.0	96.0	0.0	0.0	66.0	0.0	0.0
Thalassospira xiamenensis	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	18.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	295.0	32.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	54.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	42.0	0.0	0.0	0.0	19.0	0.0	0.0	13.0	0.0	0.0
Vibrio campbellii	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	16.0	0.0
Enterobacter cloacae	0.0	0.0	0.0	762.0	0.0	150.0	0.0	341.0	0.0	512.0	468.0	782.0	284.0	0.0	0.0	0.0	247.0	0.0	356.0	0.0	693.0	339.0	0.0	169.0	3688.0	217.0	148.0	474.0	0.0	2031.0	0.0	0.0	151.0	0.0	0.0	0.0	130.0	234.0	952.0	362.0	1114.0	0.0	0.0	713.0	1067.0	0.0	0.0	0.0	110.0	0.0	533.0	0.0	725.0	2173.0	271.0	2772.0	0.0	0.0	0.0	0.0	343.0	0.0	299.0	382.0	0.0	2655.0	139.0	503.0	1083.0	1112.0	0.0	2991.0	795.0	0.0	0.0	0.0	0.0	0.0	1871.0	226.0	3811.0
Legionella israelensis	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0
Cupriavidus basilensis	0.0	0.0	0.0	52.0	0.0	94.0	78.0	0.0	0.0	322.0	0.0	55.0	0.0	0.0	0.0	0.0	122.0	0.0	293.0	0.0	864.0	327.0	67.0	66.0	404.0	292.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.0	58.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	301.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	72.0	0.0	0.0	0.0	582.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	1184.0	0.0	215.0
Cupriavidus sp. EM10	0.0	0.0	0.0	46.0	0.0	129.0	67.0	0.0	0.0	240.0	31.0	49.0	0.0	0.0	0.0	0.0	148.0	0.0	196.0	43.0	871.0	243.0	71.0	65.0	238.0	240.0	0.0	0.0	0.0	132.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	70.0	38.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	257.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	77.0	0.0	25.0	0.0	525.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	594.0	0.0	256.0
Cupriavidus metallidurans	0.0	0.0	0.0	126.0	0.0	268.0	194.0	0.0	0.0	775.0	0.0	124.0	0.0	0.0	0.0	0.0	361.0	0.0	869.0	0.0	1996.0	735.0	238.0	180.0	539.0	781.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145.0	542.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	164.0	0.0	0.0	0.0	1587.0	0.0	0.0	0.0	0.0	210.0	0.0	0.0	0.0	375.0	0.0	865.0
Arthrobacter sp. FB24	0.0	0.0	0.0	118.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.0	0.0	0.0	0.0	0.0	377.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2529.0	0.0	0.0	272.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	579.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	217.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Nocardioides sp. JS614	0.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	279.0	178.0	0.0	15.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.0	0.0	0.0
Sulfitobacter sp. BSw21498	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Leisingera sp. NJS204	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	66.0	0.0	0.0	25.0	0.0	26.0	0.0	0.0	0.0	59.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	190.0	0.0	0.0	159.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	73.0	0.0	28.0	0.0	0.0	0.0	0.0	32.0	30.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	22.0	81.0	22.0	0.0
Sphingobium sp. MI1205	0.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	319.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	130.0	141.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	395.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0	0.0
Acinetobacter sp. 10FS3-1	0.0	0.0	0.0	0.0	78.0	52.0	0.0	0.0	0.0	56.0	29.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	183.0	60.0	0.0	0.0	193.0	59.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	75.0	826.0	125.0	96.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	460.0	55.0	977.0	207.0	115.0	76.0	0.0	41.0	71.0	117.0	81.0	0.0	172.0	0.0	0.0	96.0	452.0	0.0	443.0	86.0	0.0	0.0	0.0	0.0	94.0	182.0	0.0	42.0
Acinetobacter sp. WCHA45	0.0	0.0	0.0	0.0	196.0	0.0	0.0	400.0	0.0	105.0	0.0	0.0	138.0	0.0	0.0	0.0	0.0	0.0	142.0	0.0	160.0	0.0	0.0	0.0	0.0	219.0	325.0	0.0	0.0	246.0	0.0	0.0	0.0	0.0	120.0	0.0	285.0	833.0	0.0	334.0	197.0	376.0	432.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	376.0	0.0	0.0	90.0	708.0	2008.0	730.0	327.0	0.0	0.0	157.0	0.0	1463.0	0.0	0.0	0.0	0.0	0.0	239.0	151.0	0.0	1562.0	272.0	0.0	0.0	0.0	0.0	286.0	0.0	0.0	0.0
Klebsiella sp. WP3-W18-ESBL-02	0.0	0.0	0.0	0.0	93.0	0.0	489.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	297.0	0.0	0.0	0.0	288.0	0.0	397.0	518.0	95.0	0.0	0.0	0.0	0.0	246.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	236.0	0.0	429.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	141.0	117.0	0.0	0.0	0.0	0.0	0.0	117.0	0.0	174.0	0.0	0.0	138.0	0.0	269.0	104.0	628.0	0.0	285.0	0.0	0.0	437.0	0.0	0.0	0.0	405.0	0.0	0.0
Stenotrophomonas rhizophila	0.0	0.0	0.0	0.0	242.0	436.0	0.0	382.0	0.0	90.0	0.0	0.0	55.0	0.0	0.0	0.0	38.0	0.0	77.0	647.0	2849.0	64.0	0.0	0.0	56.0	83.0	690.0	0.0	0.0	0.0	0.0	0.0	0.0	324.0	204.0	0.0	272.0	45.0	54.0	117.0	56.0	181.0	150.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	562.0	0.0	714.0	57.0	179.0	283.0	0.0	0.0	0.0	0.0	100.0	0.0	126.0	141.0	0.0	0.0	145.0	0.0	723.0	116.0	71.0	0.0	670.0	0.0	70.0	43.0	90.0	0.0
Roseivivax sp. THAF197b	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	19.0	0.0	26.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	190.0	0.0	0.0	0.0	64.0	19.0	0.0	0.0	0.0	41.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	153.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	76.0	27.0	0.0	0.0	0.0	0.0	0.0	84.0	68.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0
Rhizobium rosettiformans	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	48.0	0.0	0.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0
Psychrobacter sp. 4Dc	0.0	0.0	0.0	0.0	0.0	225.0	86.0	0.0	0.0	0.0	71.0	33.0	0.0	46.0	0.0	0.0	966.0	0.0	0.0	85.0	1644.0	0.0	77.0	0.0	830.0	0.0	75.0	0.0	88.0	146.0	109.0	81.0	59.0	0.0	85.0	0.0	0.0	197.0	88697.0	102.0	507.0	0.0	0.0	0.0	54.0	0.0	91.0	0.0	126.0	147.0	0.0	0.0	0.0	1170.0	99.0	282.0	0.0	2210.0	0.0	0.0	78.0	592.0	202.0	210.0	0.0	269.0	0.0	249.0	573.0	144.0	65.0	2479.0	488.0	478.0	78.0	122.0	0.0	0.0	2777.0	218.0	130.0
Psychrobacter sp. 4Bb	0.0	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	309.0	0.0	0.0	30.0	499.0	0.0	24.0	0.0	172.0	0.0	0.0	0.0	36.0	36.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	22124.0	30.0	76.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	285.0	36.0	126.0	0.0	952.0	0.0	0.0	21.0	137.0	71.0	37.0	0.0	49.0	0.0	76.0	234.0	38.0	0.0	657.0	140.0	220.0	0.0	52.0	0.0	0.0	753.0	99.0	35.0
Psychrobacter cryohalolentis	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	673.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	22.0	0.0	155.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	44.0	0.0	0.0	89.0	18.0	44.0	0.0	0.0	0.0	0.0	110.0	14.0	0.0
Acinetobacter radioresistens	0.0	0.0	0.0	0.0	0.0	21.0	16.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135.0	0.0	123.0	159.0	0.0	27.0	25.0	126.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	454.0	0.0	34.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	225.0	48.0	76.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	14.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	158.0	0.0	0.0
Escherichia fergusonii	0.0	0.0	0.0	0.0	0.0	815.0	0.0	0.0	0.0	313.0	600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	273.0	0.0	5320.0	393.0	269.0	295.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	356.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.0	0.0	0.0	0.0	184.0	1099.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1966.0	0.0	0.0	3610.0	0.0	0.0	1826.0	1504.0	0.0	11380.0	1754.0	0.0	0.0	0.0	0.0	0.0	0.0	211.0	386.0
