featureid	ERR599164	SRR3963458	SRR3963457	ERR598999	SRR3965758	ERR599124	ERR599004	SRR3968062	ERR599034	ERR599127	ERR599067	ERR599083	SRR3963982	ERR599055	SRR3968061	SRR3962773	ERR599072	SRR3963622	ERR599152	ERR599167	ERR599159	ERR599015	ERR599175	ERR599051	ERR598980	ERR599076	SRR3966130	SRR3960579	ERR599128	ERR598964	ERR599085	ERR599062	SRR3960577	ERR599109	SRR3965873	SRR3963449	SRR3967690	ERR599112	ERR598944	ERR599131	ERR599166	SRR3965874	SRR3968777	ERR599096	ERR598958	SRR3961935	SRR3961906	SRR3963804	SRR3961047	SRR3960575	SRR3965586	ERR599031	ERR599033	ERR599000	ERR599048	ERR598947	SRR3967700	ERR599008	ERR599172	ERR599021	ERR598960	ERR599047	ERR599005	ERR599154	SRR3962680	ERR598971	SRR3967319	ERR599086	ERR599071	ERR598985	SRR3960578	ERR599044	ERR599149	ERR599125	ERR599060	ERR599037	SRR3962293	SRR3965592	ERR599115	ERR599132	ERR599020
Sphingomonas sp. CCH9-E2	0.0	0.0	0.0	105.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	239.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0	0.0	235.0	0.0	0.0	97.0	84.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	137.0	56.0	0.0	0.0	0.0	91.0	0.0	0.0	58.0	133.0	0.0	0.0	0.0	73.0	0.0	30.0	0.0	338.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	31.0	31.0
Sphingomonas sp. SRS2	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150.0	0.0	0.0
Sphingomonas sp. CCH10-B3	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	84.0	0.0	49.0	0.0	0.0	0.0	0.0	261.0	0.0	83.0	0.0	102.0	84.0	0.0	0.0	250.0	0.0	0.0	0.0	0.0	215.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	337.0	77.0	78.0	255.0	0.0	0.0	0.0	146.0	0.0	0.0	0.0	0.0	140.0	0.0	0.0	0.0	757.0	0.0	126.0	0.0	9328.0	0.0	0.0	46.0	330.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	388.0	0.0	2806.0	582.0	1918.0	0.0	0.0	0.0	0.0	555.0	0.0	58.0
Sphingomonas ursincola	0.0	0.0	0.0	3547.0	0.0	93.0	30.0	68.0	28.0	412.0	0.0	3494.0	0.0	0.0	1436.0	0.0	1572.0	0.0	368.0	204.0	604.0	337.0	0.0	0.0	5300.0	405.0	51.0	0.0	0.0	920.0	0.0	2925.0	0.0	105.0	0.0	0.0	167.0	146.0	290.0	31.0	0.0	0.0	0.0	3461.0	684.0	0.0	0.0	0.0	0.0	0.0	0.0	575.0	3704.0	900.0	0.0	361.0	0.0	102.0	51.0	0.0	319.0	0.0	0.0	131.0	0.0	0.0	91.0	61.0	0.0	189.0	0.0	73.0	0.0	0.0	0.0	127.0	0.0	0.0	47703.0	0.0	1821.0
Sphingomonas corticis	0.0	0.0	0.0	152.0	0.0	0.0	0.0	0.0	0.0	81.0	34.0	128.0	0.0	0.0	0.0	0.0	209.0	0.0	82.0	0.0	58.0	79.0	0.0	0.0	0.0	69.0	0.0	0.0	0.0	317.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145.0	140.0	0.0	397.0	0.0	0.0	166.0	210.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	137.0	331.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	599.0	40.0	40.0	0.0	87.0	0.0	39.0	0.0	1189.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	369.0	0.0	170.0
Sphingomonas zeae	0.0	0.0	0.0	55.0	0.0	578.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3241.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	58.0	0.0	50.0	0.0	0.0	51.0	0.0	0.0	79.0	0.0	79.0	0.0	0.0	0.0	58.0	8879.0	0.0	77.0	0.0	143.0	0.0	0.0	0.0	0.0	0.0	1391.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphingomonas aquatilis	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	317.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	233.0	0.0	0.0	0.0	0.0	182.0	232.0	0.0	213.0	81.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	168.0	0.0	0.0	0.0	1053.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphingomonas hominis	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Novosphingobium sp. GV002	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	18.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	20.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	122.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	0.0	0.0
Novosphingobium sp. HII-3	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	125.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Novosphingobium subterraneum	0.0	0.0	0.0	123.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	331.0	0.0	0.0	0.0	0.0	753.0	36.0	0.0	0.0	0.0	0.0	0.0	190.0	0.0	132.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	108.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	1804.0	0.0	93.0
Novosphingobium sediminis	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129.0	34.0	0.0	97.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	338.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	62.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0
Sphingopyxis sp. PAMC25046	0.0	0.0	0.0	135.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	143.0	0.0	0.0	0.0	0.0	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	63.0	0.0	44.0	0.0	0.0	150.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	142.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	25.0	0.0	27.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0
Sphingopyxis sp. OPL5	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphingopyxis sp. GW247-27LB	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	136.0	90.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	56.0	0.0	0.0	0.0	83.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	444.0	28.0	0.0
Sphingosinithalassobacter portus	0.0	0.0	0.0	742.0	0.0	731.0	47.0	0.0	0.0	51.0	732.0	751.0	0.0	189.0	0.0	0.0	1021.0	0.0	52.0	0.0	5130.0	59.0	24.0	21.0	351.0	59.0	0.0	0.0	362.0	816.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	338.0	449.0	0.0	889.0	0.0	0.0	713.0	356.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	673.0	1783.0	0.0	0.0	0.0	180.0	0.0	0.0	23.0	693.0	0.0	299.0	0.0	3447.0	0.0	465.0	522.0	962.0	0.0	15.0	0.0	48.0	29.0	0.0	0.0	0.0	123.0	1087.0	591.0
Rhizorhabdus histidinilytica	0.0	0.0	0.0	266.0	0.0	436.0	0.0	0.0	0.0	0.0	308.0	253.0	0.0	75.0	0.0	0.0	335.0	0.0	0.0	0.0	2721.0	0.0	0.0	0.0	147.0	0.0	0.0	0.0	128.0	309.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	189.0	0.0	613.0	0.0	0.0	272.0	139.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	278.0	868.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	314.0	0.0	164.0	0.0	1598.0	0.0	239.0	137.0	387.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	420.0	230.0
Sandaracinobacteroides hominis	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	24.0	0.0	16.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	113.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0
Pelagibacteraceae bacterium AG-414-M23	0.0	0.0	0.0	490.0	0.0	0.0	0.0	0.0	0.0	31.0	114.0	547.0	0.0	65.0	0.0	0.0	141.0	0.0	28.0	209.0	56.0	48.0	0.0	0.0	62.0	31.0	0.0	0.0	115.0	50.0	0.0	32.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	531.0	1814.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	527.0	0.0	69.0	79.0	0.0	49.0	45.0	0.0	27.0	82.0	118.0	0.0	0.0	692.0	0.0	397.0	87.0	37.0	0.0	0.0	0.0	0.0	35.0	129.0	0.0	0.0	0.0	334.0	1493.0
Pelagibacteraceae bacterium AG-426-I15	0.0	0.0	0.0	587.0	0.0	293.0	0.0	0.0	0.0	0.0	0.0	630.0	0.0	0.0	0.0	0.0	1765.0	0.0	0.0	0.0	1860.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	385.0	0.0	0.0	0.0	0.0	0.0	594.0	3105.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	623.0	0.0	1542.0	0.0	0.0	0.0	0.0	0.0	82.0	76.0	3362.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	82.0	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	80.0
Pelagibacteraceae bacterium AG-430-I06	0.0	0.0	0.0	353.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	359.0	0.0	0.0	0.0	0.0	2049.0	0.0	0.0	0.0	123.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	493.0	0.0	0.0	0.0	0.0	0.0	374.0	487.0	0.0	0.0	86.0	0.0	68.0	0.0	0.0	415.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	105.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pelagibacteraceae bacterium AG-365-D07	0.0	0.0	0.0	504.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	462.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	129.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	1371.0	0.0	0.0	53.0	0.0	0.0	516.0	5609.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	523.0	0.0	420.0	0.0	0.0	0.0	0.0	0.0	91.0	68.0	1035.0	0.0	0.0	91.0	0.0	0.0	0.0	59.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5676.0
Pelagibacteraceae bacterium AG-410-D23	0.0	0.0	0.0	142.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	144.0	0.0	0.0	0.0	0.0	220.0	0.0	0.0	23.0	90.0	0.0	35.0	57.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	47.0	0.0	0.0	0.0	0.0	140.0	3960.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	136.0	0.0	77.0	30.0	0.0	0.0	0.0	0.0	33.0	126.0	177.0	0.0	0.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	35.0	670.0
alpha proteobacterium HIMB59	0.0	0.0	0.0	83.0	0.0	71.0	0.0	0.0	0.0	19.0	55.0	96.0	0.0	32.0	0.0	0.0	0.0	0.0	16.0	58.0	599.0	16.0	0.0	0.0	0.0	22.0	0.0	0.0	52.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	548.0	0.0	0.0	56.0	0.0	0.0	73.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	88.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	202.0	0.0	0.0	241.0	0.0	37.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	163.0	7898.0
Pelagibacteraceae bacterium TMED124	0.0	0.0	0.0	1738.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1594.0	0.0	0.0	0.0	0.0	2254.0	0.0	0.0	0.0	2384.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	360.0	0.0	0.0	0.0	0.0	0.0	1293.0	14681.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1212.0	0.0	1281.0	0.0	0.0	0.0	0.0	0.0	0.0	637.0	3786.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	849.0
Pelagibacteraceae bacterium AG-359-E06	0.0	0.0	0.0	188.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	222.0	0.0	0.0	0.0	0.0	249.0	0.0	0.0	0.0	433.0	0.0	0.0	0.0	121.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3836.0	0.0	0.0	0.0	0.0	0.0	214.0	776.0	0.0	0.0	355.0	0.0	0.0	0.0	0.0	196.0	0.0	2791.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	6425.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0
Pelagibacteraceae bacterium AG-439-F23	0.0	0.0	0.0	77.0	0.0	0.0	272.0	0.0	0.0	39.0	62.0	94.0	0.0	51.0	0.0	0.0	76.0	0.0	41.0	40.0	47.0	51.0	252.0	291.0	113.0	53.0	0.0	0.0	52.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	28.0	0.0	0.0	0.0	0.0	111.0	1272.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.0	0.0	185.0	57.0	0.0	0.0	0.0	0.0	49.0	83.0	473.0	0.0	0.0	304.0	0.0	230.0	69.0	47.0	0.0	0.0	0.0	0.0	246.0	58.0	0.0	0.0	0.0	177.0	2816.0
Pelagibacteraceae bacterium AG-422-I02	0.0	0.0	0.0	128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	148.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	167.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	161.0	0.0	162.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	348.0	0.0	0.0	0.0	0.0	119.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1338.0
Pelagibacteraceae bacterium AG-325-J13	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	205.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	0.0	63.0	237.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	160.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	411.0
Pelagibacteraceae bacterium AG-447-N18	0.0	0.0	0.0	358.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	245.0	0.0	0.0	0.0	0.0	286.0	0.0	0.0	0.0	330.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6927.0	0.0	0.0	0.0	0.0	0.0	0.0	185.0	0.0	0.0	449.0	0.0	0.0	0.0	0.0	245.0	0.0	1004.0	0.0	0.0	0.0	0.0	0.0	433.0	0.0	2148.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	726.0
Pelagibacteraceae bacterium AG-390-O04	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	198.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0	0.0	0.0	0.0	0.0	37.0	871.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	364.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	787.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1138.0
Pelagibacteraceae bacterium AG-313-A04	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.0	0.0	0.0	0.0	0.0	0.0	68.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.0	0.0	0.0	100.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9226.0
SAR11 cluster bacterium PRT-SC02	0.0	0.0	0.0	76.0	0.0	108.0	0.0	0.0	0.0	0.0	0.0	98.0	0.0	0.0	0.0	0.0	557.0	0.0	0.0	0.0	648.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1819.0	0.0	0.0	0.0	0.0	0.0	76.0	450.0	0.0	0.0	153.0	0.0	0.0	0.0	0.0	92.0	0.0	645.0	0.0	0.0	0.0	0.0	0.0	243.0	0.0	1548.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	470.0
Candidatus Pelagibacter sp. RS40	0.0	0.0	0.0	539.0	0.0	0.0	0.0	0.0	0.0	0.0	722.0	685.0	0.0	0.0	0.0	0.0	0.0	0.0	258.0	322.0	495.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11790.0	0.0	0.0	224.0	0.0	0.0	428.0	221.0	0.0	0.0	197.0	0.0	0.0	0.0	0.0	519.0	0.0	1415.0	0.0	0.0	0.0	0.0	0.0	336.0	0.0	4966.0	0.0	0.0	3893.0	0.0	0.0	0.0	0.0	0.0	386.0	0.0	0.0	0.0	345.0	0.0	0.0	0.0	0.0	42609.0
Candidatus Pelagibacter sp. TMED275	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	583.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	31.0	0.0	66.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	183.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0
Candidatus Pelagibacter sp. TMED197	0.0	0.0	0.0	137.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	283.0	0.0	0.0	0.0	248.0	0.0	0.0	0.0	158.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2449.0	0.0	0.0	0.0	0.0	0.0	0.0	1035.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	456.0	0.0	0.0	0.0	0.0	0.0	267.0	0.0	1103.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1415.0
Pelagibacterales bacterium SAG-MED31	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	218.0	0.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	252.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	177.0	121.0	321.0	0.0	0.0	34.0	514.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	84.0	0.0	411.0	0.0	0.0	0.0	0.0	94.0	574.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	159.0
Ponticaulis koreensis	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	535.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	120.0	47.0	237.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	15.0	15.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	382.0	59.0	0.0	0.0	0.0	47.0	35.0	0.0	0.0	0.0	0.0
Hyphomonas adhaerens	0.0	0.0	0.0	57.0	0.0	1113.0	2126.0	0.0	0.0	9114.0	431.0	53.0	0.0	0.0	0.0	0.0	466.0	0.0	9122.0	0.0	7455.0	9105.0	2040.0	2198.0	11922.0	9167.0	0.0	0.0	13.0	292.0	5503.0	0.0	0.0	0.0	0.0	66.0	0.0	23.0	496.0	15.0	250.0	0.0	0.0	73.0	417.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	76.0	21289.0	2357.0	0.0	0.0	248.0	0.0	0.0	21.0	131.0	5149.0	3286.0	0.0	2000.0	0.0	331.0	26635.0	344.0	0.0	909.0	143.0	57.0	2089.0	0.0	20.0	0.0	4400.0	30.0	1250.0
